t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1590873873,287,0.374058,0.000000,0.000000,0.000000,events/second
1590873876,287,0.372601,0.000000,0.000000,0.000000,events/second
1590873879,287,0.371158,0.000000,0.000000,0.000000,events/second
1590873882,287,0.369716,0.000000,0.000000,0.000000,events/second
1590873885,290,0.372149,0.000000,0.000000,0.000000,events/second
1590873888,293,0.374555,0.000000,0.000000,0.000000,events/second
1590873891,293,0.373125,0.000000,0.000000,0.000000,events/second
1590873894,293,0.371707,0.000000,0.000000,0.000000,events/second
1590873897,293,0.370297,0.000000,0.000000,0.000000,events/second
1590873900,293,0.368898,0.000000,0.000000,0.000000,events/second
1590873903,293,0.367511,0.000000,0.000000,0.000000,events/second
1590873906,293,0.366131,0.000000,0.000000,0.000000,events/second
1590873909,296,0.368498,0.000000,0.000000,0.000000,events/second
1590873912,296,0.367131,0.000000,0.000000,0.000000,events/second
1590873915,296,0.365766,0.000000,0.000000,0.000000,events/second
1590873918,296,0.364418,0.000000,0.000000,0.000000,events/second
1590873921,296,0.363074,0.000000,0.000000,0.000000,events/second
1590873924,299,0.365410,0.000000,0.000000,0.000000,events/second
1590873927,300,0.365297,0.000000,0.000000,0.000000,events/second
1590873930,302,0.366390,0.000000,0.000000,0.000000,events/second
1590873933,302,0.365061,0.000000,0.000000,0.000000,events/second
1590873936,302,0.363742,0.000000,0.000000,0.000000,events/second
1590873939,302,0.362434,0.000000,0.000000,0.000000,events/second
1590873942,302,0.361134,0.000000,0.000000,0.000000,events/second
1590873945,305,0.363419,0.000000,0.000000,0.000000,events/second
1590873948,308,0.365684,0.000000,0.000000,0.000000,events/second
1590873951,308,0.364390,0.000000,0.000000,0.000000,events/second
1590873954,308,0.363098,0.000000,0.000000,0.000000,events/second
1590873957,308,0.361818,0.000000,0.000000,0.000000,events/second
1590873960,308,0.360547,0.000000,0.000000,0.000000,events/second
1590873963,308,0.359285,0.000000,0.000000,0.000000,events/second
1590873966,308,0.358033,0.000000,0.000000,0.000000,events/second
1590873969,311,0.360264,0.000000,0.000000,0.000000,events/second
1590873972,311,0.359015,0.000000,0.000000,0.000000,events/second
1590873975,311,0.357777,0.000000,0.000000,0.000000,events/second
1590873978,311,0.356547,0.000000,0.000000,0.000000,events/second
1590873981,311,0.355322,0.000000,0.000000,0.000000,events/second
1590873984,311,0.354114,0.000000,0.000000,0.000000,events/second
1590873987,312,0.354043,0.000000,0.000000,0.000000,events/second
1590873990,314,0.355098,0.000000,0.000000,0.000000,events/second
1590873993,314,0.353902,0.000000,0.000000,0.000000,events/second
1590873996,314,0.352707,0.000000,0.000000,0.000000,events/second
1590873999,314,0.351523,0.000000,0.000000,0.000000,events/second
1590874002,314,0.350346,0.000000,0.000000,0.000000,events/second
1590874005,314,0.349178,0.000000,0.000000,0.000000,events/second
1590874008,317,0.351343,0.000000,0.000000,0.000000,events/second
1590874011,318,0.351281,0.000000,0.000000,0.000000,events/second
1590874014,320,0.352321,0.000000,0.000000,0.000000,events/second
1590874017,320,0.351164,0.000000,0.000000,0.000000,events/second
1590874020,320,0.350011,0.000000,0.000000,0.000000,events/second
1590874023,320,0.348866,0.000000,0.000000,0.000000,events/second
1590874026,320,0.347727,0.000000,0.000000,0.000000,events/second
1590874029,323,0.349848,0.000000,0.000000,0.000000,events/second
1590874032,323,0.348716,0.000000,0.000000,0.000000,events/second
1590874035,323,0.347589,0.000000,0.000000,0.000000,events/second
1590874038,323,0.346470,0.000000,0.000000,0.000000,events/second
